job_id,job_title,industry_name,salary_min,salary_max,salary_unit,salary_period,experience_required,education_required,status,publish_date,collected_at,company_name,city,job_benefits,job_description,industry_standard,industry_group,job_skills,other_requirement,exp_numeric,salary_min_norm,salary_max_norm,avg_salary,skills_list,merged_job_skills,cluster
171600003,设备调试工程师,人力资源服务,8.0,12.0,千,月,3年及以上,,在线,2026-04-14 21:01:45,2026-04-15 18:46:18,苏州晟坤企业管理服务有限公司,南通,,"职位详情：
负责非标设备的调试 维护 确保机台正常运行 3c设备经验优先

职能类别：
机械设备工程师",服务业/人力资源,人力资源,"aoi, 点胶机",,0.3,8000.0,12000.0,10000.0,"['aoi', '点胶机']","aoi,点胶机",2
171618038,跟单员,人力资源服务,1.0,1.5,万,月,3年及以上,大专,在线,2026-04-15 15:39:30,2026-04-15 18:48:24,猎创企聘（四川）科技有限公司,大连,"五险一金,年终奖金,双休","职位详情：
【工作内容】
- 负责订单的跟踪与管理，确保订单按时按质完成；
- 协调生产、物流及客户之间的沟通，处理订单相关问题；
- 汇总和分析订单数据，提供准确的报表支持；
- 协助处理客户咨询与反馈，提升客户满意度。
【任职要求】
- 大专及以上学历，专业不限，应届毕业生亦可；
- 具备良好的沟通能力和责任心，能适应一定的工作压力；
- 熟悉办公软件操作，有基本的数据处理能力；
- 有团队合作精神，能够接受灵活的工作安排。

年龄要求：
25岁以上

职能类别：
业务跟单",服务业/人力资源,人力资源,"办公软件, 客户咨询, 订单跟踪, 订单, 分析订单数据, 报表支持, 数据处理",大专及以上学历；应届毕业生亦可,0.3,10000.0,15000.0,12500.0,"['办公软件', '客户咨询', '订单跟踪', '订单', '分析订单数据', '报表支持', '数据处理']","办公软件,客户咨询,订单跟踪,订单,分析订单数据,报表支持,数据处理",2
171617216,二保焊工1.1w包食宿,专业服务(咨询、人力资源、财会),1.0,1.1,万,月,无需经验,,在线,2026-04-15 15:20:18,2026-04-15 18:48:46,临沂浩轩企业管理有限公司,重庆·合川区,包吃住,"职位详情：
【工作内容】
- 负责各类金属结构件的焊接作业，确保焊接质量符合工艺要求；
- 按照生产计划和工艺流程完成焊接任务，保证生产进度；
- 维护和保养焊接设备，保持工作环境整洁有序；
- 配合团队完成其他相关焊接辅助工作。
【任职要求】
- 男女不限，年龄18-48岁，身体健康，能适应高强度劳动；
- 不限工作经验，有相关技能者优先考虑；
- 具备基本的安全意识，遵守工厂规章制度；
- 有责任心，能吃苦耐劳，服从安排。

年龄要求：
18-48岁

职能类别：
焊工",专业服务/咨询人力,人力资源,"焊接, 焊接设备, 金属结构件",身体健康；能适应高强度劳动；具备基本的安全意识；有责任心；能吃苦耐劳；服从安排。,0.0,10000.0,11000.0,10500.0,"['焊接', '焊接设备', '金属结构件']","焊接,焊接设备,金属结构件",1
171616524,普工坐岗管吃住,专业服务(咨询、人力资源、财会),5.0,8.0,千,月,无需经验,初中及以下,在线,2026-04-15 15:15:31,2026-04-15 18:51:17,河北万航人力资源服务有限公司,天津,专业培训,"职位详情：
岗位职责：
1.按照主管要求按时按量完成生产任务；
2.服从安排，完成本岗位以内技术学习任务；
任职要求：
1.18周岁以上；
2.吃苦耐劳，有责任心。

年龄要求：
18岁以上

职能类别：
普工/操作工",专业服务/咨询人力,人力资源,"生产, 产品质量, 设备监控",1.18周岁以上；2.吃苦耐劳,0.0,5000.0,8000.0,6500.0,"['生产', '产品质量', '设备监控']","生产,产品质量,设备监控",1
169064701,招聘顾问,人力资源服务,4.0,8.0,千,月,1年及以上,本科,在线,2026-04-15 14:12:33,2026-04-15 19:20:25,前锦网络信息技术（上海）有限公司,武汉,"五险一金,专业培训,定期体检,带薪年假,弹性工作,通讯补贴,周末双休","职位详情：
【工作内容】
-主要负责行业：IT互联网/通信/半导体等行业招聘；
- 负责企业人才招聘需求的分析与对接，协助制定招聘策略；
- 通过多种渠道进行候选人筛选、面试安排及沟通，推动招聘流程顺利进行；
- 维护和拓展人才库，持续优化招聘渠道资源；
- 负责与候选人进行初步沟通，安排面试以及协调候选人的面试过程；
- 协助完成招聘数据的统计与分析，提升招聘效率与质量。

【任职要求】
- 本科及以上学历，人力资源管理相关专业优先；
- 至少1年招聘相关经验以上；
- 有猎头或中高端岗位招聘经验，如有IT互联网行业招聘工作经验***；
- 具备良好的人际沟通能力和谈判技巧；
- 能够独立开展工作，具有较强的自我驱动力和执行力；
- 具备良好的多任务处理能力。

年龄要求：
23-35岁

职能类别：
招聘专员/助理",服务业/人力资源,人力资源,"人力资源管理相关专业, 猎头经验, 中高端岗位招聘经验, IT互联网行业招聘经验, 人际沟通能力, 谈判技巧, 多任务处理能力",本科及以上学历；人力资源管理相关专业优先；有猎头或中高端岗位招聘经验；具有较强的自我驱动力和执行力；具备良好的多任务处理能力。,0.1,4000.0,8000.0,6000.0,"['人力资源管理相关专业', '猎头经验', '中高端岗位招聘经验', 'IT互联网行业招聘经验', '人际沟通能力', '谈判技巧', '多任务处理能力']","人力资源管理相关专业,猎头经验,中高端岗位招聘经验,IT互联网行业招聘经验,人际沟通能力,谈判技巧,多任务处理能力",1
170038183,铁路工作人员/包吃住/五险一金,专业服务(咨询、人力资源、财会),6.0,8.0,千,月,无需经验,中技/中专,在线,2026-04-15 14:24:44,2026-04-15 19:37:49,河北重旅轨道交通有限公司,赣州·信丰县,"缴纳五险,五险一金,员工宿舍,奖金,年终奖,包吃住,工伤保险,医疗保险,失业保险,养老保险,生育保险","职位详情：
岗位职责：
1.负责查票、验票、人员检查、治安巡查、配合乘警工作，保障旅客安全，协助旅客上下车，检查票务，认座，旅客咨询等工作
2.身体健康，能从事倒班工作，上一休一，上二休二等
3.责任心强，有良好的团队合作精神，吃苦耐劳、服从安排
岗位要求：
1.中专及以上学历，专业不限
2.无违法犯罪或违反治安管理的记录，可提供无犯罪记录证明
3.年龄18-30岁（含）以下。身上无明显伤疤
工资架构：
基本工资+奖金+绩效，平均每月税后6000+，全年收入7-9万，每年年终奖1-2万不等
福利待遇：
1.入职后按照国家规定缴纳五险：养老保险、医疗保险、生育保险、工伤保险、失业保险；长期合同制 可以长期稳定工作、退休后有退休金、享受养老政策
2.国家法定节日发放相关福利及过节费用（中秋、国庆、元旦、除夕…）
3.每年6-9月份发放防暑费，11-12月份发放取暖费
4.免费提供每季度工服、鞋子、手套等劳保用品
5.统一安排入驻员工宿舍，小区式住宿环境，水、电、暖气、空调等齐全

年龄要求：
18-30岁

职能类别：
乘务员",专业服务/咨询人力,人力资源,"检查票务, 高铁, 安检员, 乘务员, 乘辅警, 餐吧员, 客服, 票务员, 人事, 地铁",1.中专及以上学历,0.0,6000.0,8000.0,7000.0,"['检查票务', '高铁', '安检员', '乘务员', '乘辅警', '餐吧员', '客服', '票务员', '人事', '地铁']","检查票务,高铁技能包,安检员,乘务员,乘辅警,餐吧员技能包,票务员",1
170545328,管理安全员包吃住五险一金,专业服务(咨询、人力资源、财会),6.0,8.5,千,月,无需经验,中技/中专,在线,2026-04-15 16:53:21,2026-04-15 19:40:35,河北宏盛轨道交通有限公司,包头,"五险一金,带薪年假,五险一金,绩效奖金,年终奖金,带薪年假,交通补贴,周末双休,补充医疗保险,五险,弹性工作,包吃住,双休","职位详情：
岗位职责：
1.负责查票、验票、人员检查、治安巡查、配合乘警工作，保障旅客安全，协助旅客上下车，检查票务，认座，旅客咨询等工作
2.身体健康，能从事倒班工作，上一休一，上二休二等
3.责任心强，有良好的团队合作精神，吃苦耐劳、服从安排
岗位要求：
1.中专及以上学历，专业不限
2.无违法犯罪或违反治安管理的记录，可提供无犯罪记录证明
3.年龄18-38岁（含）以下。身上无明显伤疤
工资架构：
基本工资+奖金+绩效，平均每月税后6000+，全年收入7-9万，每年年终奖1-2万不等
福利待遇：
1.入职后按照国家规定缴纳五险：养老保险、医疗保险、生育保险、工伤保险、失业保险；长期合同制 可以长期稳定工作、退休后有退休金、享受养老政策
2.国家法定节日发放相关福利及过节费用（中秋、国庆、元旦、除夕…）
3.每年6-9月份发放防暑费，11-12月份发放取暖费
4.免费提供每季度工服、鞋子、手套等劳保用品
5.统一安排入驻员工宿舍，小区式住宿环境，水、电、暖气、空调等齐全

年龄要求：
18-40岁

职能类别：
生产安全员",专业服务/咨询人力,人力资源,"安全, 安全检查, 安检员",1.中专及以上学历,0.0,6000.0,8500.0,7250.0,"['安全', '安全检查', '安检员']","安全,安全检查,安检员",1
170663284,驻站维保技术员+五险,人力资源服务,5.0,9.0,千,月,无需经验,中技/中专,在线,2026-04-15 14:22:27,2026-04-15 19:41:49,石家庄轨通智能科技有限公司,保定,"五险,餐补,五险一金,带薪年假,专业培训,定期体检","职位详情：
上班地址；根据户籍地安排
注意；考核结束拿到证，安排户籍地车站、机场、地铁、海关、国企电厂等大型企事业单位工作
转正以后的【工作内容】
1．负责对地铁车站机场等AFC系统设备进行维护保养;
2．负责机场地铁AFC设备的巡检、一般故障处理工作;
3．协助处理机场地铁AFC系统的紧急事故和抢修任务;
4．负责如实填写日常工单、维修记录等相关表单
【工作要求】
1．年龄18-32周岁，中专/高中及以上学历；
2．本岗位接受应届毕业生和实习生;
3．身体健康，工作踏实，有上进心，吃苦耐劳、学习能力强;
4．机电一体化、计算机、机械、电气等相关专业优先;
5．持有低压电工证书优先;
6．有设备检修相关工作经验优先。
【薪资详情】
薪资范围：转正以后是 5K—9k，实习期间是2000-3000，
薪资结构：餐补、五险一金等。
【实习/考核情况】
是否涉及异地实习：是
实习时间：正式上班岗前实习3-6月
实习岗位内容；
1．负责对地铁车站机场等AFC系统设备进行维护保养;
2．负责机场地铁AFC设备的巡检、一般故障处理工作;
3；学习afc的理论知识
实习地点：北京
实习薪资：岗前实习2000-3000
注意；面试通过统一到北京参试岗考核期间需要刷题，为考证做准备
入职公司：北京明创开元信息技术有限公司

年龄要求：
18-32岁

职能类别：
机械维修/保养",服务业/人力资源,人力资源,"AFC系统设备维护保养, AFC设备巡检, 一般故障处理, 紧急事故和抢修任务, 填写日常工单, 填写维修记录, 低压电工证书, 设备检修相关工作经验",上班地址；安排户籍地车站、机场、地铁、海关、国企电厂等大型企事业单位工作；4．负责如实填写日常工单、维修记录等相关表单；工作要求；中专/高中及以上学历；3．身体健康；工作踏实；有上进心；吃苦耐劳、学习能力强；4．机电一体化、计算机、机械、电气等相关专业优先；薪资详情；薪资范围：；薪资结构：；学习afc的理论知识；为考证做准备；入职公司：；18-32岁,0.0,5000.0,9000.0,7000.0,"['AFC系统设备维护保养', 'AFC设备巡检', '一般故障处理', '紧急事故和抢修任务', '填写日常工单', '填写维修记录', '低压电工证书', '设备检修相关工作经验']","AFC系统设备维护保养,AFC设备巡检,一般故障处理,紧急事故和抢修任务,填写日常工单,填写维修记录,低压电工证书,设备检修相关工作经验",1
171604645,文本编辑5000,专业服务(咨询、人力资源、财会),4.0,5.0,千,月,1年及以上,本科,在线,2026-04-15 09:35:28,2026-04-15 19:57:09,重庆智博汇人力资源顾问有限公司,重庆·两江新区,"五险,带薪年假,绩效奖金,年终奖金,专业培训,产假","职位详情：
岗位职责
1、按照业务规则开展语音文本评估标注工作，如自然度、情感表现力、韵律等拟人维度的判断和评测；
2、统招本科，有语音，文本大模型标注经验或语音评测经验；
3、9-18或10-19，周轮休2天（大部分休周末），如法定节假日排班直接发三薪；

薪资福利：
1、综合4000~5000
2、五险、带薪年假、婚假、产假及国家规定其他福利假。

年龄要求：
22-35岁

职能类别：
数据标注师",专业服务/咨询人力,人力资源,"评测, 语音",如自然度、情感表现力、韵律等拟人维度的判断和评测；2、统招本科；周轮休2天（大部分休周末）；薪资福利：；22-35岁,0.1,4000.0,5000.0,4500.0,"['评测', '语音']",语音技能包,1
170040149,高铁站内安检/包吃住/五险一金,专业服务(咨询、人力资源、财会),5.5,8.0,千,月,无需经验,中技/中专,在线,2026-04-15 14:24:44,2026-04-15 19:59:58,河北重旅轨道交通有限公司,焦作,"包吃住,五险一金,奖金,员工宿舍,缴纳五险,年终奖,医疗保险,失业保险,生育保险,养老保险,工伤保险","职位详情：
岗位职责：
1.负责查票、验票、人员检查、治安巡查、配合乘警工作，保障旅客安全，协助旅客上下车，检查票务，认座，旅客咨询等工作
2.身体健康，能从事倒班工作，上一休一，上二休二等
3.责任心强，有良好的团队合作精神，吃苦耐劳、服从安排
岗位要求：
1.中专及以上学历，专业不限
2.无违法犯罪或违反治安管理的记录，可提供无犯罪记录证明
3.年龄18-30岁（含）以下。身上无明显伤疤
工资架构：
基本工资+奖金+绩效，平均每月税后6000+，全年收入7-9万，每年年终奖1-2万不等
福利待遇：
1.入职后按照国家规定缴纳五险：养老保险、医疗保险、生育保险、工伤保险、失业保险；长期合同制 可以长期稳定工作、退休后有退休金、享受养老政策
2.国家法定节日发放相关福利及过节费用（中秋、国庆、元旦、除夕…）
3.每年6-9月份发放防暑费，11-12月份发放取暖费
4.免费提供每季度工服、鞋子、手套等劳保用品
5.统一安排入驻员工宿舍，小区式住宿环境，水、电、暖气、空调等齐全

年龄要求：
18-30岁

职能类别：
安检员",专业服务/咨询人力,人力资源,"安检员, 餐吧员, 人事, 客服, 保安, 乘辅警, 站务员",1.中专及以上学历,0.0,5500.0,8000.0,6750.0,"['安检员', '餐吧员', '人事', '客服', '保安', '乘辅警', '站务员']","安检员,餐吧员技能包,保安,乘辅警,站务员",1
